covidmember.com,2020-05-07,US,ns1021.ui-dns.org,1,1,318,62
covidmix.com,2020-05-08,US,ns57.domaincontrol.com,1,1,291,76
covidmn.com,2020-05-07,US,ns1.dnsowl.com,2,1,291,83
covidmortgageinfo.com,2020-05-07,US,ns51.domaincontrol.com,1,1,363,45
covidnowpe.com,2020-05-07,US,ns8279.hostgator.com,2,1,332,66
covidnudge.com,2020-05-07,US,ns51.domaincontrol.com,1,1,337,66
covidocracy.com,2020-05-07,US,ns03.domaincontrol.com,1,1,305,62
covidpant.com,2020-05-08,DE,ns1033.ui-dns.org,1,1,339,71
covidperso.com,2020-05-07,US,ns33.domaincontrol.com,1,1,332,66
covidpluscleaning.com,2020-05-09,US,dns1.registrar-servers.com,1,1,378,45
covidplussanitizing.com,2020-05-08,US,dns1.registrar-servers.com,1,1,382,41
covidppe-co-za.com,2020-05-07,CZ,ns-c1qmecc1gd.dnswnd.de,2,1,341,52
covidprinter.com,2020-05-08,US,ns-cloud-e1.googledomains.com,1,1,350,58
covidprotectpack.com,2020-05-08,US,dns1.p04.nsone.net,1,1,348,47
covidre-opening.com,2020-05-07,US,,1,1,357,50
covidreminder.com,2020-05-07,US,ns57.domaincontrol.com,1,1,326,55
covidrtw.com,2020-05-09,US,,1,1,325,76
covidsafe.watch,2020-05-07,US,ivy.ns.cloudflare.com,2,1,364,71
covidsafecertification.com,2020-05-08,US,,1,1,359,37
covidsafechurchresources.com,2020-05-07,US,ns51.domaincontrol.com,1,1,357,34
covidsafemartialartsschool.com,2020-05-08,AU,ns1.cheaperdomains.com.au,2,1,372,32
covidsafeplan.com,2020-05-09,US,jim.ns.cloudflare.com,1,1,373,55
covidsafeproduction.com,2020-05-08,US,ns65.domaincontrol.com,1,1,379,41
covidsaferesources.com,2020-05-08,?,ns-cloud-a1.googledomains.com,0,1,350,43
covidsafetyscreen.com,2020-05-07,US,ns1.name.com,1,1,374,45
covidsafevenue.com,2020-05-08,US,ns65.domaincontrol.com,1,1,357,52
covidsanitationchicago.com,2020-05-08,US,ns57.domaincontrol.com,1,1,344,37
covidsanitationillinois.com,2020-05-08,US,ns03.domaincontrol.com,1,1,333,35
covidsanitationindiana.com,2020-05-08,US,ns33.domaincontrol.com,1,1,322,37
covidsanitationiowa.com,2020-05-08,US,ns03.domaincontrol.com,1,1,336,41
covidsanitationnearme.com,2020-05-08,US,ns33.domaincontrol.com,1,1,356,38
covidsanitationwisconsin.com,2020-05-08,US,ns51.domaincontrol.com,1,1,333,34
covidsecuritas.com,2020-05-07,US,ns1.dynadot.com,1,1,357,52
covidshieldph.com,2020-05-08,US,ns8.wixdns.net,2,1,349,55
covidsitesecure.com,2020-05-08,US,ns03.domaincontrol.com,1,1,343,50
covidskombat.com,2020-05-08,US,ns51.domaincontrol.com,1,1,345,58
covidslay.com,2020-05-07,US,ns65.domaincontrol.com,1,1,339,71
covidsocialsafety.com,2020-05-08,GB,ns1-07.azure-dns.com,1,1,365,45
covidspit.com,2020-05-08,US,ns57.domaincontrol.com,1,1,323,71
covidspt.com,2020-05-08,HR,jillian.ns.cloudflare.com,1,1,325,76
covidsutra.com,2020-05-07,US,ns1.dan.com,2,1,352,66
covidtestednegative.com,2020-05-07,US,ns1.dynadot.com,2,1,353,41
covidtestinglocationsnearme.com,2020-05-07,DE,dns1.name-services.com,1,1,373,31
covidtestingsitesnearme.com,2020-05-07,DE,dns1.name-services.com,1,1,363,35
covidtracingtracker.com,2020-05-08,DE,ns1.name.com,1,1,362,41
covidtrackerpr.com,2020-05-08,US,ns-cloud-c1.googledomains.com,2,1,353,52
covidvaccine.biz,2020-05-07,?,ns-cloud-a1.googledomains.com,0,1,328,58
covidweapon.com,2020-05-08,US,ns65.domaincontrol.com,1,1,345,62
covidwiztech.com,2020-05-07,?,dns1.namecheaphosting.com,2,1,345,58
covidworkcompattorney.com,2020-05-07,US,ns03.domaincontrol.com,1,1,374,38
covidww.com,2020-05-08,US,ben.ns.cloudflare.com,2,1,291,83
covitini.com,2020-05-07,US,ns51.domaincontrol.com,1,1,285,61
covvidoutreach.com,2020-05-08,US,dns1.registrar-servers.com,1,1,353,52
kovidkaren.com,2020-05-07,US,ns57.domaincontrol.com,1,1,352,53
c-ovid.com,2020-05-08,?,,0,1,292,90
covid-19-kt-reopening-guide.com,2020-05-08,US,ns0.dnsmadeeasy.com,2,1,397,31
covid-19auctions.com,2020-05-08,US,ns47.domaincontrol.com,1,1,374,47
covid-19km.com,2020-05-09,US,ns15.domaincontrol.com,1,1,337,66
covid-19pims.com,2020-05-09,US,ns1.domain.com,1,1,350,58
covid-sanitation.com,2020-05-09,US,ns59.domaincontrol.com,1,1,344,47
covid19-ppe.com,2020-05-08,NL,ns199.adriahost.com,3,1,350,62
covid19andretirement.com,2020-05-08,US,ns55.domaincontrol.com,1,1,372,40
